question_id,section,subtopic,difficulty_tag,exam_tags
Q02022,Logical Reasoning,Direction Sense,Hard,Banking
Q02023,Logical Reasoning,Data Sufficiency,Easy,"General,SSC"
Q02024,Data Interpretation,Line Graphs,Easy,"TCS NQT,General"
Q02025,Data Interpretation,Mixed DI Sets,Medium,General
Q02026,Quantitative Aptitude,Mixtures & Alligations,Medium,General
Q02027,Logical Reasoning,Puzzles,Medium,Placements
Q02028,Logical Reasoning,Direction Sense,Medium,"Placements,SSC,General"
Q02029,Verbal Ability,Sentence Correction,Easy,CAT
Q02030,Logical Reasoning,Input-Output,Medium,"CAT,General,TCS NQT"
Q02031,Logical Reasoning,Analogy,Easy,"CAT,Placements"
Q02032,Verbal Ability,Para Jumbles,Easy,General
Q02033,Data Interpretation,Venn-based DI,Medium,"CAT,Banking,General"
Q02034,Verbal Ability,Critical Reasoning,Medium,CAT
Q02035,Logical Reasoning,Clocks & Calendars,Hard,"CAT,General,TCS NQT"
Q02036,Data Interpretation,Tables,Hard,"Placements,General,SSC"
Q02037,Verbal Ability,Reading Comprehension,Hard,Placements
Q02038,Quantitative Aptitude,Pipes & Cisterns,Medium,"TCS NQT,SSC"
Q02039,Quantitative Aptitude,Linear Equations,Easy,TCS NQT
Q02040,Logical Reasoning,Statement & Assumption,Medium,"TCS NQT,CAT,General"
Q02041,Quantitative Aptitude,Progressions (AP/GP),Medium,TCS NQT
Q02042,Quantitative Aptitude,"Time, Speed & Distance",Medium,"Placements,SSC,General"
Q02043,Quantitative Aptitude,Probability,Easy,General
Q02044,Quantitative Aptitude,Simple Interest,Easy,TCS NQT
Q02045,Quantitative Aptitude,Partnership,Hard,"SSC,TCS NQT"
Q02046,Logical Reasoning,Coding-Decoding,Medium,"General,CAT"
Q02047,Verbal Ability,Synonyms & Antonyms,Easy,"Banking,General"
Q02048,Verbal Ability,Sentence Correction,Easy,"Placements,Banking,CAT"
Q02049,Logical Reasoning,Venn Diagrams,Medium,Banking
Q02050,Verbal Ability,Para Jumbles,Easy,"Placements,Banking,SSC"
Q02051,Verbal Ability,Error Spotting,Hard,"TCS NQT,CAT"
Q02052,Verbal Ability,Para Jumbles,Medium,"Banking,CAT"
Q02053,Verbal Ability,Para Summary,Easy,"Banking,TCS NQT"
Q02054,Logical Reasoning,Clocks & Calendars,Easy,"Banking,Placements,General"
Q02055,Logical Reasoning,Clocks & Calendars,Hard,"Placements,CAT"
Q02056,Verbal Ability,Odd One Out,Hard,"SSC,Placements,CAT"
Q02057,Quantitative Aptitude,Surds & Indices,Easy,"General,CAT"
Q02058,Data Interpretation,Data Sufficiency (DI),Medium,"TCS NQT,CAT"
Q02059,Quantitative Aptitude,Simple Interest,Medium,Banking
Q02060,Verbal Ability,Para Summary,Easy,"TCS NQT,CAT,Placements"
Q02061,Verbal Ability,Para Jumbles,Medium,"Placements,SSC"
Q02062,Quantitative Aptitude,"Time, Speed & Distance",Easy,"Banking,CAT,Placements"
Q02063,Data Interpretation,Data Sufficiency (DI),Hard,"Banking,SSC,TCS NQT"
Q02064,Data Interpretation,Data Sufficiency (DI),Easy,"Banking,TCS NQT"
Q02065,Quantitative Aptitude,Quadratic Equations,Medium,"TCS NQT,SSC"
Q02066,Logical Reasoning,Direction Sense,Hard,"CAT,General"
Q02067,Verbal Ability,Critical Reasoning,Easy,"Banking,Placements"
Q02068,Quantitative Aptitude,Set Theory,Easy,CAT
Q02069,Quantitative Aptitude,Simple Interest,Medium,"CAT,General,Banking"
Q02070,Data Interpretation,Bar Graphs,Easy,Banking
Q02071,Quantitative Aptitude,Logarithms,Easy,"SSC,Placements,General"
Q02072,Verbal Ability,Verbal Analogies,Hard,"CAT,General,Banking"
Q02073,Data Interpretation,Radar/Spider Charts,Easy,SSC
Q02074,Quantitative Aptitude,Surds & Indices,Hard,"Banking,TCS NQT"
Q02075,Verbal Ability,Critical Reasoning,Easy,"SSC,TCS NQT,CAT"
Q02076,Verbal Ability,Reading Comprehension,Medium,"CAT,Banking"
Q02077,Data Interpretation,Radar/Spider Charts,Easy,"Banking,General"
Q02078,Logical Reasoning,Cubes & Dice,Easy,CAT
Q02079,Verbal Ability,Synonyms & Antonyms,Hard,"General,SSC,Placements"
Q02080,Verbal Ability,Odd One Out,Easy,"Placements,SSC"
Q02081,Logical Reasoning,Ranking & Order,Easy,"CAT,TCS NQT"
Q02082,Data Interpretation,Radar/Spider Charts,Easy,"TCS NQT,General,Banking"
Q02083,Quantitative Aptitude,Trigonometry,Medium,"Placements,TCS NQT,CAT"
Q02084,Logical Reasoning,Ranking & Order,Medium,"Banking,TCS NQT"
Q02085,Verbal Ability,Para Summary,Medium,"General,SSC,TCS NQT"
Q02086,Verbal Ability,Fill in the Blanks,Easy,CAT
Q02087,Quantitative Aptitude,Progressions (AP/GP),Medium,Placements
Q02088,Quantitative Aptitude,Linear Equations,Hard,"General,TCS NQT"
Q02089,Data Interpretation,Bar Graphs,Medium,"SSC,Banking,CAT"
Q02090,Data Interpretation,Data Sufficiency (DI),Hard,"SSC,Banking"
Q02091,Quantitative Aptitude,Linear Equations,Hard,General
Q02092,Verbal Ability,Sentence Correction,Medium,Placements
Q02093,Data Interpretation,Caselets,Easy,"CAT,General,SSC"
Q02094,Data Interpretation,Pie Charts,Easy,"Placements,CAT"
Q02095,Logical Reasoning,Venn Diagrams,Medium,Banking
Q02096,Logical Reasoning,Input-Output,Easy,"TCS NQT,Banking,SSC"
Q02097,Quantitative Aptitude,Number System,Hard,"Banking,TCS NQT,CAT"
Q02098,Quantitative Aptitude,Algebra,Easy,"TCS NQT,Banking"
Q02099,Verbal Ability,Fill in the Blanks,Easy,"CAT,Banking,General"
Q02100,Quantitative Aptitude,Partnership,Hard,"Placements,SSC,Banking"
Q02101,Data Interpretation,Venn-based DI,Easy,"SSC,Placements,General"
Q02102,Logical Reasoning,Data Sufficiency,Easy,"Placements,Banking"
Q02103,Logical Reasoning,Seating Arrangement,Hard,"Placements,SSC,TCS NQT"
Q02104,Verbal Ability,Reading Comprehension,Easy,"TCS NQT,Banking"
Q02105,Data Interpretation,Tables,Medium,"General,CAT,TCS NQT"
Q02106,Verbal Ability,Verbal Analogies,Easy,"SSC,CAT"
Q02107,Verbal Ability,Verbal Analogies,Easy,"Banking,General,Placements"
Q02108,Data Interpretation,Mixed DI Sets,Hard,General
Q02109,Quantitative Aptitude,Mixtures & Alligations,Medium,"SSC,Banking,General"
Q02110,Logical Reasoning,Series Completion,Hard,"Banking,SSC"
Q02111,Data Interpretation,Venn-based DI,Medium,"General,TCS NQT"
Q02112,Verbal Ability,Synonyms & Antonyms,Easy,General
Q02113,Quantitative Aptitude,Partnership,Medium,"Placements,TCS NQT,Banking"
Q02114,Quantitative Aptitude,"Time, Speed & Distance",Medium,"General,Banking,SSC"
Q02115,Quantitative Aptitude,Set Theory,Easy,"TCS NQT,Banking,CAT"
Q02116,Data Interpretation,Venn-based DI,Medium,SSC
Q02117,Logical Reasoning,Cubes & Dice,Hard,Placements
Q02118,Quantitative Aptitude,Compound Interest,Easy,"General,SSC,Banking"
Q02119,Logical Reasoning,Input-Output,Hard,"CAT,Placements"
Q02120,Data Interpretation,Data Sufficiency (DI),Easy,"SSC,Placements"
Q02121,Quantitative Aptitude,Averages,Medium,"TCS NQT,Placements,Banking"
Q02122,Logical Reasoning,Statement & Assumption,Medium,Placements
Q02123,Verbal Ability,Sentence Correction,Medium,Placements
Q02124,Logical Reasoning,Clocks & Calendars,Easy,"Banking,TCS NQT"
Q02125,Data Interpretation,Data Sufficiency (DI),Medium,"General,CAT"
Q02126,Logical Reasoning,Series Completion,Easy,SSC
Q02127,Verbal Ability,Synonyms & Antonyms,Hard,SSC
Q02128,Logical Reasoning,Statement & Conclusion,Medium,"TCS NQT,Placements,CAT"
Q02129,Quantitative Aptitude,Pipes & Cisterns,Easy,"CAT,General"
Q02130,Logical Reasoning,Seating Arrangement,Easy,"TCS NQT,SSC"
Q02131,Verbal Ability,Para Jumbles,Medium,"SSC,CAT"
Q02132,Verbal Ability,Para Summary,Hard,"Placements,General,CAT"
Q02133,Logical Reasoning,Puzzles,Medium,"General,TCS NQT,SSC"
Q02134,Quantitative Aptitude,Trigonometry,Easy,Placements
Q02135,Verbal Ability,Verbal Analogies,Medium,SSC
Q02136,Quantitative Aptitude,Algebra,Medium,"General,Banking,Placements"
Q02137,Quantitative Aptitude,Geometry,Medium,Placements
Q02138,Verbal Ability,Para Jumbles,Hard,Placements
Q02139,Verbal Ability,Critical Reasoning,Easy,"Banking,SSC"
Q02140,Data Interpretation,Bar Graphs,Hard,"TCS NQT,SSC"
Q02141,Verbal Ability,Error Spotting,Easy,SSC
Q02142,Quantitative Aptitude,Probability,Easy,"Banking,Placements"
Q02143,Data Interpretation,Caselets,Easy,SSC
Q02144,Data Interpretation,Radar/Spider Charts,Medium,"SSC,General,CAT"
Q02145,Verbal Ability,Cloze Test,Hard,"CAT,General,Placements"
Q02146,Quantitative Aptitude,Averages,Easy,"Banking,SSC,TCS NQT"
Q02147,Verbal Ability,Cloze Test,Medium,TCS NQT
Q02148,Logical Reasoning,Statement & Assumption,Easy,"Banking,CAT"
Q02149,Quantitative Aptitude,Quadratic Equations,Easy,"SSC,CAT"
Q02150,Quantitative Aptitude,Ratio & Proportion,Easy,"Placements,General"
Q02151,Logical Reasoning,Cubes & Dice,Hard,"SSC,Banking,CAT"
Q02152,Logical Reasoning,Statement & Conclusion,Medium,Banking
Q02153,Logical Reasoning,Analogy,Hard,"Banking,SSC,General"
Q02154,Quantitative Aptitude,Simple Interest,Hard,General
Q02155,Logical Reasoning,Statement & Conclusion,Easy,"CAT,SSC,Banking"
Q02156,Logical Reasoning,Venn Diagrams,Medium,"General,CAT"
Q02157,Logical Reasoning,Syllogisms,Hard,"General,Placements,Banking"
Q02158,Logical Reasoning,Direction Sense,Medium,Banking
Q02159,Verbal Ability,Sentence Correction,Medium,"SSC,General,CAT"
Q02160,Data Interpretation,Pie Charts,Medium,Placements
Q02161,Verbal Ability,Idioms & Phrases,Easy,"General,Placements,Banking"
Q02162,Data Interpretation,Mixed DI Sets,Medium,"Banking,Placements"
Q02163,Data Interpretation,Caselets,Medium,General
Q02164,Verbal Ability,Verbal Analogies,Easy,"SSC,Placements"
Q02165,Data Interpretation,Pie Charts,Hard,"SSC,Placements"
Q02166,Verbal Ability,Para Summary,Medium,"TCS NQT,Placements"
Q02167,Quantitative Aptitude,Number System,Medium,TCS NQT
Q02168,Quantitative Aptitude,Set Theory,Easy,"General,Placements,CAT"
Q02169,Logical Reasoning,Cubes & Dice,Medium,SSC
Q02170,Logical Reasoning,Coding-Decoding,Easy,Banking
Q02171,Logical Reasoning,Input-Output,Medium,"SSC,Placements,CAT"
Q02172,Quantitative Aptitude,Linear Equations,Medium,TCS NQT
Q02173,Logical Reasoning,Puzzles,Medium,General
Q02174,Quantitative Aptitude,Permutation & Combination,Easy,"Banking,General"
Q02175,Quantitative Aptitude,Simple Interest,Hard,General
Q02176,Logical Reasoning,Series Completion,Medium,SSC
Q02177,Verbal Ability,Critical Reasoning,Easy,"Banking,General,Placements"
Q02178,Quantitative Aptitude,Geometry,Easy,TCS NQT
Q02179,Data Interpretation,Tables,Medium,"General,Placements"
Q02180,Quantitative Aptitude,Geometry,Easy,Banking
Q02181,Data Interpretation,Line Graphs,Medium,SSC
Q02182,Logical Reasoning,Statement & Conclusion,Easy,TCS NQT
Q02183,Logical Reasoning,Cubes & Dice,Hard,SSC
Q02184,Data Interpretation,Radar/Spider Charts,Easy,CAT
Q02185,Logical Reasoning,Analogy,Hard,SSC
Q02186,Quantitative Aptitude,Partnership,Easy,"General,Placements"
Q02187,Quantitative Aptitude,Partnership,Hard,"General,Banking"
Q02188,Verbal Ability,Error Spotting,Easy,"SSC,CAT,TCS NQT"
Q02189,Logical Reasoning,Syllogisms,Medium,SSC
Q02190,Verbal Ability,Sentence Correction,Easy,"SSC,TCS NQT"
Q02191,Data Interpretation,Bar Graphs,Easy,SSC
Q02192,Data Interpretation,Venn-based DI,Medium,"Banking,SSC,General"
Q02193,Verbal Ability,Cloze Test,Easy,"Placements,TCS NQT"
Q02194,Verbal Ability,Reading Comprehension,Easy,"Placements,SSC,General"
Q02195,Data Interpretation,Venn-based DI,Hard,"SSC,Banking"
Q02196,Logical Reasoning,Direction Sense,Medium,SSC
Q02197,Quantitative Aptitude,Partnership,Medium,"Banking,Placements,SSC"
Q02198,Verbal Ability,Para Jumbles,Medium,"CAT,Placements"
Q02199,Verbal Ability,Odd One Out,Easy,"General,SSC"
Q02200,Quantitative Aptitude,Geometry,Easy,"SSC,TCS NQT"
Q02201,Logical Reasoning,Statement & Conclusion,Hard,"SSC,Banking,Placements"
Q02202,Quantitative Aptitude,Algebra,Medium,"Banking,Placements,General"
Q02203,Data Interpretation,Bar Graphs,Medium,Placements
Q02204,Quantitative Aptitude,Percentages,Medium,Placements
Q02205,Verbal Ability,Reading Comprehension,Medium,"SSC,Placements"
Q02206,Logical Reasoning,Cubes & Dice,Medium,"CAT,Banking"
Q02207,Logical Reasoning,Syllogisms,Medium,"SSC,TCS NQT"
Q02208,Verbal Ability,Odd One Out,Medium,"Banking,CAT"
Q02209,Quantitative Aptitude,Pipes & Cisterns,Medium,CAT
Q02210,Logical Reasoning,Data Sufficiency,Easy,Placements
Q02211,Data Interpretation,Caselets,Easy,Placements
Q02212,Logical Reasoning,Statement & Conclusion,Medium,"General,TCS NQT,Placements"
Q02213,Logical Reasoning,Blood Relations,Easy,"TCS NQT,Placements,Banking"
Q02214,Quantitative Aptitude,Profit & Loss,Medium,Banking
Q02215,Logical Reasoning,Puzzles,Medium,"CAT,SSC"
Q02216,Data Interpretation,Pie Charts,Hard,"SSC,TCS NQT"
Q02217,Data Interpretation,Pie Charts,Easy,"Placements,CAT"
Q02218,Quantitative Aptitude,Profit & Loss,Medium,"General,Banking"
Q02219,Quantitative Aptitude,Mensuration,Medium,"SSC,TCS NQT,CAT"
Q02220,Verbal Ability,Fill in the Blanks,Hard,General
Q02221,Verbal Ability,Verbal Analogies,Medium,"SSC,TCS NQT"
Q02222,Quantitative Aptitude,Compound Interest,Easy,CAT
Q02223,Verbal Ability,Cloze Test,Hard,"SSC,CAT"
Q02224,Data Interpretation,Pie Charts,Hard,"TCS NQT,Banking,CAT"
Q02225,Quantitative Aptitude,Quadratic Equations,Hard,"Placements,General"
Q02226,Quantitative Aptitude,Quadratic Equations,Easy,CAT
Q02227,Verbal Ability,Sentence Correction,Medium,Banking
Q02228,Verbal Ability,Para Summary,Easy,"General,Placements"
Q02229,Verbal Ability,Para Jumbles,Easy,"Banking,General"
Q02230,Logical Reasoning,Clocks & Calendars,Medium,"TCS NQT,Placements,SSC"
Q02231,Quantitative Aptitude,Surds & Indices,Hard,SSC
Q02232,Logical Reasoning,Series Completion,Hard,"Banking,General"
Q02233,Quantitative Aptitude,Trigonometry,Easy,"TCS NQT,General"
Q02234,Logical Reasoning,Input-Output,Easy,Banking
Q02235,Quantitative Aptitude,Linear Equations,Medium,"Placements,Banking,TCS NQT"
Q02236,Logical Reasoning,Seating Arrangement,Easy,TCS NQT
Q02237,Data Interpretation,Mixed DI Sets,Hard,"General,Placements"
Q02238,Quantitative Aptitude,Set Theory,Medium,"General,Placements,Banking"
Q02239,Quantitative Aptitude,Permutation & Combination,Hard,"General,TCS NQT,CAT"
Q02240,Logical Reasoning,Clocks & Calendars,Medium,"Banking,CAT"
Q02241,Quantitative Aptitude,Trigonometry,Medium,"Placements,General"
Q02242,Quantitative Aptitude,Surds & Indices,Hard,"Placements,TCS NQT"
Q02243,Verbal Ability,Para Summary,Easy,"TCS NQT,CAT"
Q02244,Quantitative Aptitude,Probability,Medium,CAT
Q02245,Quantitative Aptitude,Permutation & Combination,Hard,TCS NQT
Q02246,Logical Reasoning,Input-Output,Hard,"CAT,Banking"
Q02247,Quantitative Aptitude,Surds & Indices,Medium,"TCS NQT,SSC,General"
Q02248,Quantitative Aptitude,Averages,Easy,"CAT,TCS NQT,General"
Q02249,Quantitative Aptitude,Simple Interest,Medium,"General,Banking,Placements"
Q02250,Quantitative Aptitude,Time & Work,Hard,"CAT,General"
Q02251,Data Interpretation,Data Sufficiency (DI),Medium,"SSC,General,Banking"
Q02252,Quantitative Aptitude,Surds & Indices,Easy,"TCS NQT,SSC"
Q02253,Verbal Ability,Fill in the Blanks,Medium,Placements
Q02254,Verbal Ability,Synonyms & Antonyms,Medium,General
Q02255,Logical Reasoning,Statement & Conclusion,Easy,"CAT,Banking,General"
Q02256,Verbal Ability,Reading Comprehension,Hard,"CAT,General"
Q02257,Quantitative Aptitude,Time & Work,Easy,"Banking,General,TCS NQT"
Q02258,Quantitative Aptitude,Surds & Indices,Medium,"TCS NQT,Banking,SSC"
Q02259,Data Interpretation,Mixed DI Sets,Hard,"General,Banking,SSC"
Q02260,Verbal Ability,Para Jumbles,Medium,Placements
Q02261,Logical Reasoning,Blood Relations,Hard,CAT
Q02262,Logical Reasoning,Blood Relations,Medium,"Placements,CAT,General"
Q02263,Quantitative Aptitude,Trigonometry,Hard,"Placements,General,Banking"
Q02264,Quantitative Aptitude,Set Theory,Medium,"Placements,CAT,SSC"
Q02265,Quantitative Aptitude,Mensuration,Easy,Banking
Q02266,Logical Reasoning,Input-Output,Easy,CAT
Q02267,Logical Reasoning,Coding-Decoding,Easy,General
Q02268,Verbal Ability,Error Spotting,Easy,"Banking,General"
Q02269,Quantitative Aptitude,Number System,Hard,"TCS NQT,Placements"
Q02270,Verbal Ability,Sentence Correction,Easy,"TCS NQT,Banking"
Q02271,Verbal Ability,Reading Comprehension,Medium,"CAT,General"
Q02272,Quantitative Aptitude,Set Theory,Hard,"Banking,General,TCS NQT"
Q02273,Verbal Ability,Error Spotting,Easy,"TCS NQT,General,SSC"
Q02274,Logical Reasoning,Syllogisms,Medium,"Banking,General"
Q02275,Logical Reasoning,Analogy,Easy,General
Q02276,Logical Reasoning,Syllogisms,Medium,"CAT,Banking,SSC"
Q02277,Quantitative Aptitude,Probability,Hard,SSC
Q02278,Quantitative Aptitude,Set Theory,Easy,"Banking,CAT"
Q02279,Quantitative Aptitude,Trigonometry,Medium,"General,SSC,Banking"
Q02280,Logical Reasoning,Input-Output,Medium,Placements
Q02281,Logical Reasoning,Clocks & Calendars,Medium,"Placements,Banking,SSC"
Q02282,Verbal Ability,Odd One Out,Medium,TCS NQT
Q02283,Quantitative Aptitude,Ratio & Proportion,Medium,"General,SSC,Banking"
Q02284,Quantitative Aptitude,Compound Interest,Hard,"General,Banking"
Q02285,Quantitative Aptitude,Geometry,Easy,"General,SSC,Banking"
Q02286,Verbal Ability,Synonyms & Antonyms,Easy,"Placements,SSC,CAT"
Q02287,Quantitative Aptitude,Surds & Indices,Medium,"Placements,General"
Q02288,Logical Reasoning,Series Completion,Easy,TCS NQT
Q02289,Verbal Ability,Odd One Out,Easy,Banking
Q02290,Quantitative Aptitude,Trigonometry,Medium,"Placements,General"
Q02291,Data Interpretation,Venn-based DI,Hard,CAT
Q02292,Quantitative Aptitude,Linear Equations,Easy,"SSC,Placements"
Q02293,Logical Reasoning,Coding-Decoding,Medium,"CAT,General,SSC"
Q02294,Logical Reasoning,Input-Output,Medium,TCS NQT
Q02295,Verbal Ability,Sentence Correction,Medium,TCS NQT
Q02296,Verbal Ability,Sentence Correction,Easy,"SSC,General"
Q02297,Data Interpretation,Mixed DI Sets,Medium,TCS NQT
Q02298,Verbal Ability,Critical Reasoning,Easy,General
Q02299,Data Interpretation,Venn-based DI,Medium,"General,CAT,TCS NQT"
Q02300,Logical Reasoning,Cubes & Dice,Medium,"CAT,General"
Q02301,Logical Reasoning,Puzzles,Medium,"CAT,TCS NQT,General"
Q02302,Logical Reasoning,Coding-Decoding,Hard,"CAT,Placements,SSC"
Q02303,Quantitative Aptitude,Time & Work,Medium,"SSC,Banking,TCS NQT"
Q02304,Data Interpretation,Pie Charts,Easy,General
Q02305,Quantitative Aptitude,Linear Equations,Hard,"Placements,CAT"
Q02306,Logical Reasoning,Series Completion,Hard,"Banking,CAT"
Q02307,Quantitative Aptitude,Ratio & Proportion,Easy,"SSC,General"
Q02308,Logical Reasoning,Coding-Decoding,Easy,SSC
Q02309,Verbal Ability,Fill in the Blanks,Hard,"Banking,SSC,Placements"
Q02310,Quantitative Aptitude,Compound Interest,Easy,"Banking,Placements,TCS NQT"
Q02311,Verbal Ability,Para Summary,Easy,"Banking,General"
Q02312,Logical Reasoning,Data Sufficiency,Medium,Banking
Q02313,Logical Reasoning,Direction Sense,Medium,General
Q02314,Verbal Ability,Idioms & Phrases,Easy,CAT
Q02315,Quantitative Aptitude,Algebra,Easy,"Banking,Placements"
Q02316,Verbal Ability,Para Summary,Medium,Banking
Q02317,Verbal Ability,Reading Comprehension,Medium,"General,Placements,CAT"
Q02318,Quantitative Aptitude,Set Theory,Easy,"General,TCS NQT,SSC"
Q02319,Logical Reasoning,Input-Output,Hard,"General,TCS NQT"
Q02320,Verbal Ability,Critical Reasoning,Medium,"General,SSC,TCS NQT"
Q02321,Data Interpretation,Bar Graphs,Medium,"TCS NQT,General"
Q02322,Verbal Ability,Synonyms & Antonyms,Medium,"Banking,General,Placements"
Q02323,Quantitative Aptitude,Probability,Medium,"TCS NQT,Banking,SSC"
Q02324,Verbal Ability,Cloze Test,Medium,"Placements,SSC"
Q02325,Quantitative Aptitude,Profit & Loss,Medium,TCS NQT
Q02326,Data Interpretation,Mixed DI Sets,Easy,"General,Placements"
Q02327,Verbal Ability,Idioms & Phrases,Easy,"SSC,Placements,CAT"
Q02328,Quantitative Aptitude,Permutation & Combination,Medium,"SSC,TCS NQT,General"
Q02329,Quantitative Aptitude,Set Theory,Easy,CAT
Q02330,Data Interpretation,Bar Graphs,Medium,"TCS NQT,SSC,Placements"
Q02331,Verbal Ability,Critical Reasoning,Medium,"Banking,TCS NQT,CAT"
Q02332,Logical Reasoning,Syllogisms,Medium,"SSC,TCS NQT"
Q02333,Logical Reasoning,Data Sufficiency,Easy,CAT
Q02334,Verbal Ability,Cloze Test,Hard,Banking
Q02335,Quantitative Aptitude,Mixtures & Alligations,Hard,"General,CAT,Banking"
Q02336,Logical Reasoning,Venn Diagrams,Hard,General
Q02337,Quantitative Aptitude,Progressions (AP/GP),Medium,"General,TCS NQT,Placements"
Q02338,Quantitative Aptitude,Linear Equations,Easy,"SSC,TCS NQT"
Q02339,Quantitative Aptitude,Surds & Indices,Easy,General
Q02340,Quantitative Aptitude,Quadratic Equations,Medium,"General,Placements,CAT"
Q02341,Quantitative Aptitude,Algebra,Medium,"TCS NQT,Placements,SSC"
Q02342,Data Interpretation,Radar/Spider Charts,Medium,Placements
Q02343,Quantitative Aptitude,Partnership,Medium,"Banking,CAT"
Q02344,Data Interpretation,Pie Charts,Medium,Banking
Q02345,Data Interpretation,Line Graphs,Medium,"Placements,Banking"
Q02346,Quantitative Aptitude,Profit & Loss,Hard,"General,TCS NQT"
Q02347,Verbal Ability,Para Summary,Easy,"TCS NQT,General,Banking"
Q02348,Quantitative Aptitude,Averages,Easy,"Banking,General,TCS NQT"
